timestamp,diameter,confidence
1427735791.97,65.0850067139,0.853956434028
1427735792.01,65.307258606,0.813079879396
1427735792.04,65.4757537842,0.84875886995
1427735792.07,65.5846557617,0.80881727607
1427735792.11,65.6465454102,0.819424515432
1427735792.14,65.7094192505,0.841049013947
1427735792.18,65.8190307617,0.806212664257
1427735792.2,65.627746582,0.886739689022
1427735792.24,65.5064086914,0.865740036093
1427735792.27,65.5146865845,0.831066143842
1427735792.3,65.3721847534,0.889770166968
1427735792.34,0,0
1427735792.36,67.1758117676,0.703956900988
1427735792.41,64.7805328369,0.95595677434
1427735792.44,64.6400756836,0.904468306263
1427735792.47,64.8348922729,0.927638653975
1427735792.51,64.8862457275,0.886179943183
1427735792.53,64.7654953003,0.959260023367
1427735792.57,64.964881897,0.938864891143
1427735792.63,65.0548553467,0.850793455627
1427735792.65,65.0345153809,0.919660944411
1427735792.68,64.8995285034,1.0
1427735792.7,65.0285797119,0.851947915757
1427735792.73,65.1827850342,0.951604181092
1427735792.76,65.3360443115,0.9777471531
1427735792.79,65.6418838501,1.0
1427735792.84,65.6816864014,0.949659698903
1427735792.87,65.80078125,0.960669937073
1427735792.9,65.8198776245,0.935023229374
1427735792.93,65.6335906982,0.980056529352
1427735792.96,65.4024658203,0.953348076376
1427735792.99,65.2462234497,0.990740973964
1427735793.05,65.1046524048,0.914483854882
1427735793.08,65.200553894,0.820848619607
1427735793.11,65.1183853149,0.959248768996
1427735793.13,65.1172409058,1.0
1427735793.18,65.7407455444,0.910753833153
1427735793.2,65.6288986206,0.885518196435
1427735793.24,65.1888122559,0.98192864325
1427735793.27,64.8531723022,0.962271633013
1427735793.3,64.7640228271,0.954857253782
1427735793.34,64.6046905518,0.904960932041
1427735793.37,64.5656433105,0.802125353749
1427735793.39,63.5960083008,0.692529477564
1427735793.43,64.8910293579,0.945351374895
1427735793.46,65.0983505249,0.919662478838
1427735793.49,65.0606079102,0.913079382786
1427735793.53,65.1517105103,0.886097420514
1427735793.56,65.2808151245,0.873129736183
1427735793.59,65.5276031494,0.875520693626
1427735793.63,65.4952011108,0.906630941846
1427735793.66,65.5625915527,0.874554385055
1427735793.7,67.0269393921,0.793854462514
1427735793.73,65.7978515625,0.853647490016
1427735793.75,65.9059753418,0.858698658596
1427735793.8,65.9653625488,0.878778076466
1427735793.82,65.8806533813,0.887180028744
1427735793.86,65.8625869751,0.890684515475
1427735793.9,66.014755249,0.874971240677
1427735793.91,65.8820648193,0.859512987095
1427735793.95,65.8500747681,0.813678658635
1427735793.98,65.9452819824,0.884619269173
1427735794.01,65.7996063232,0.878787015495
1427735794.05,65.6975860596,0.87366530112
1427735794.09,65.6757202148,0.861933152937
1427735794.11,66.1015930176,0.84432228341
1427735794.15,68.1475219727,0.674323942738
1427735794.21,0,0
1427735794.25,0,0
1427735794.27,66.145942688,0.962686360906
1427735794.29,66.5604782104,0.977832079307
1427735794.32,66.5530700684,1.0
1427735794.35,66.8934707642,0.95047048566
1427735794.38,66.8876724243,0.799800218371
1427735794.42,66.384513855,0.883417584664
1427735794.46,66.6386032104,0.855614543118
1427735794.49,66.5552978516,0.811379557994
1427735794.52,66.958656311,0.790426301871
1427735794.56,65.9122314453,0.782286564942
1427735794.6,66.2594070435,0.768197711707
1427735794.62,65.2947540283,0.670896988051
1427735794.64,0,0
1427735794.68,0,0
1427735794.73,68.248008728,0.760781519242
1427735794.75,68.9438705444,0.801085949824
1427735794.78,69.5335159302,0.784087298513
1427735794.82,71.342628479,0.640686792914
1427735794.85,69.4381637573,0.680821274679
1427735794.88,70.482131958,0.727248467629
1427735794.91,69.15209198,0.839092987544
1427735794.95,70.573890686,0.761604069084
1427735794.97,70.9090423584,0.678321675202
1427735795.05,69.6936569214,0.872779482746
1427735795.08,69.9688339233,0.808045761228
1427735795.12,70.2452926636,0.769169466291
1427735795.15,71.3625183105,0.673166142456
1427735795.18,70.09324646,0.760015140661
1427735795.21,70.8893966675,0.714557682825
1427735795.25,63.7329521179,0.783879656595
1427735795.28,69.1494064331,0.827360900579
1427735795.32,69.6834411621,0.7843636683
1427735795.34,68.7791748047,0.801696521118
1427735795.36,69.3442459106,0.766331193698
1427735795.41,69.3534545898,0.735794761533
1427735795.44,67.5819854736,0.79116888183
1427735795.47,67.3220214844,0.799990216748
1427735795.51,67.0020294189,0.872977303046
1427735795.54,66.8474349976,0.823933634336
1427735795.58,66.5652389526,0.866059270529
1427735795.61,66.1936187744,0.843055853189
1427735795.64,0,0
1427735795.67,65.1221847534,0.872838678116
1427735795.7,65.5303955078,0.85752571885
1427735795.75,65.0620269775,0.997989544857
1427735795.78,64.8604507446,0.983561114615
1427735795.81,64.6238708496,0.941751069507
1427735795.85,64.5054397583,0.910627346391
1427735795.87,62.7535476685,0.676893382614
1427735795.9,64.4164047241,0.818541765648
1427735795.93,64.4744033813,0.846700545082
1427735795.96,64.2720413208,0.902422553953
1427735795.99,64.4525146484,0.876785549579
1427735796.04,64.5244522095,0.845429105195
1427735796.07,64.6268768311,0.794311842346
1427735796.1,64.2041473389,0.83227748225
1427735796.15,0,0
1427735796.17,64.0050888062,0.936977107368
1427735796.2,64.0489044189,0.886255846601
1427735796.24,64.7723312378,0.917352542973
1427735796.26,64.5517578125,0.872415973911
1427735796.3,64.6209640503,0.861436829032
1427735796.33,0,0
1427735796.37,0,0
1427735796.41,0,0
1427735796.42,64.3768386841,0.764789571531
1427735796.47,65.318649292,0.874468034548
1427735796.5,64.9215927124,0.847807423739
1427735796.53,65.2224273682,0.917048865054
1427735796.57,65.7192687988,0.938368889045
1427735796.61,65.439453125,1.0
1427735796.64,0,0
1427735796.66,0,0
1427735796.69,0,0
1427735796.73,66.878288269,0.815408819559
1427735796.76,66.2870941162,0.881036741946
1427735796.79,66.1443939209,0.834378939451
