# timestamp, confidence,diameter,time from start
1.43E+09,1.00E+00,7.81E+01,56.96
1.43E+09,1.00E+00,7.78E+01,56.98
1.43E+09,1.00E+00,7.77E+01,57.03
1.43E+09,1.00E+00,7.77E+01,57.06
1.43E+09,1.00E+00,7.76E+01,57.09
1.43E+09,1.00E+00,7.76E+01,57.14
1.43E+09,1.00E+00,7.78E+01,57.16
1.43E+09,1.00E+00,7.78E+01,57.19
1.43E+09,1.00E+00,7.83E+01,57.22
1.43E+09,1.00E+00,7.85E+01,57.25
1.43E+09,1.00E+00,7.88E+01,57.29
1.43E+09,1.00E+00,7.92E+01,57.33
1.43E+09,1.00E+00,7.96E+01,57.36
1.43E+09,1.00E+00,7.96E+01,57.38
1.43E+09,1.00E+00,7.99E+01,57.41
1.43E+09,1.00E+00,8.03E+01,57.46
1.43E+09,1.00E+00,8.05E+01,57.48
1.43E+09,1.00E+00,8.06E+01,57.52
1.43E+09,1.00E+00,8.07E+01,57.55
1.43E+09,1.00E+00,8.06E+01,57.58
1.43E+09,1.00E+00,8.06E+01,57.61
1.43E+09,1.00E+00,8.06E+01,57.65
1.43E+09,1.00E+00,8.04E+01,57.68
1.43E+09,1.00E+00,8.02E+01,57.72
1.43E+09,1.00E+00,8.02E+01,57.75
1.43E+09,1.00E+00,7.97E+01,57.80
1.43E+09,1.00E+00,7.99E+01,57.84
1.43E+09,1.00E+00,7.98E+01,57.87
1.43E+09,1.00E+00,7.98E+01,57.91
1.43E+09,1.00E+00,7.99E+01,57.94
1.43E+09,9.92E-01,8.01E+01,57.98
1.43E+09,1.00E+00,8.01E+01,58.04
1.43E+09,1.00E+00,8.02E+01,58.05
1.43E+09,1.00E+00,8.02E+01,58.08
1.43E+09,1.00E+00,7.97E+01,58.12
1.43E+09,8.20E-01,7.87E+01,58.14
1.43E+09,0.00E+00,,58.17
1.43E+09,8.88E-01,7.80E+01,58.21
1.43E+09,9.69E-01,7.77E+01,58.25
1.43E+09,0.00E+00,,58.27
1.43E+09,0.00E+00,,58.31
1.43E+09,0.00E+00,,58.34
1.43E+09,0.00E+00,,58.37
1.43E+09,6.29E-01,7.60E+01,58.41
1.43E+09,9.00E-01,7.62E+01,58.44
1.43E+09,1.00E+00,7.57E+01,58.48
1.43E+09,1.00E+00,7.61E+01,58.51
1.43E+09,1.00E+00,7.66E+01,58.54
1.43E+09,1.00E+00,7.68E+01,58.57
1.43E+09,1.00E+00,7.68E+01,58.61
1.43E+09,1.00E+00,7.67E+01,58.65
1.43E+09,1.00E+00,7.67E+01,58.68
1.43E+09,1.00E+00,7.66E+01,58.70
1.43E+09,1.00E+00,7.65E+01,58.73
1.43E+09,1.00E+00,7.63E+01,58.77
1.43E+09,1.00E+00,7.61E+01,58.80
1.43E+09,1.00E+00,7.57E+01,58.83
1.43E+09,1.00E+00,7.53E+01,58.86
1.43E+09,8.36E-01,7.49E+01,58.90
1.43E+09,0.00E+00,,58.96
1.43E+09,6.03E-01,8.25E+01,59.00
1.43E+09,7.86E-01,7.19E+01,59.04
1.43E+09,1.00E+00,7.32E+01,59.08
1.43E+09,1.00E+00,7.38E+01,59.11
1.43E+09,1.00E+00,7.39E+01,59.14
1.43E+09,1.00E+00,7.41E+01,59.16
1.43E+09,1.00E+00,7.41E+01,59.20
1.43E+09,1.00E+00,7.41E+01,59.23
1.43E+09,1.00E+00,7.43E+01,59.27
1.43E+09,1.00E+00,7.45E+01,59.30
1.43E+09,1.00E+00,7.49E+01,59.33
1.43E+09,1.00E+00,7.53E+01,59.36
1.43E+09,1.00E+00,7.56E+01,59.39
1.43E+09,1.00E+00,7.60E+01,59.43
1.43E+09,1.00E+00,7.63E+01,59.46
1.43E+09,1.00E+00,7.68E+01,59.50
1.43E+09,1.00E+00,7.71E+01,59.52
1.43E+09,1.00E+00,7.72E+01,59.56
1.43E+09,1.00E+00,7.73E+01,59.60
1.43E+09,1.00E+00,7.73E+01,59.63
1.43E+09,1.00E+00,7.74E+01,59.66
1.43E+09,1.00E+00,7.73E+01,59.73
1.43E+09,1.00E+00,7.74E+01,59.78
1.43E+09,0.00E+00,,59.80
1.43E+09,0.00E+00,,59.82
1.43E+09,6.29E-01,8.24E+01,59.85
1.43E+09,7.55E-01,7.41E+01,59.89
1.43E+09,8.45E-01,7.38E+01,59.92
1.43E+09,9.61E-01,7.52E+01,59.96
1.43E+09,1.00E+00,7.58E+01,59.99
1.43E+09,1.00E+00,7.55E+01,60.02
1.43E+09,1.00E+00,7.56E+01,60.06
1.43E+09,1.00E+00,7.57E+01,60.10
1.43E+09,1.00E+00,7.60E+01,60.14
1.43E+09,1.00E+00,7.58E+01,60.15
1.43E+09,1.00E+00,7.56E+01,60.19
1.43E+09,1.00E+00,7.55E+01,60.23
1.43E+09,1.00E+00,7.56E+01,60.26
1.43E+09,1.00E+00,7.55E+01,60.29
1.43E+09,1.00E+00,7.54E+01,60.31
1.43E+09,1.00E+00,7.52E+01,60.35
1.43E+09,1.00E+00,7.50E+01,60.39
1.43E+09,1.00E+00,7.48E+01,60.42
