# timestamp, confidence, diameter,time from start,diam conf 75,ticks
1429309256.23,1.00,82.60,723.51,82.60,
1429309256.26,1.00,82.33,723.53,82.33,
1429309256.30,1.00,81.63,723.57,81.63,
1429309256.33,1.00,80.93,723.60,80.93,
1429309256.36,1.00,80.66,723.63,80.66,
1429309256.39,1.00,80.32,723.66,80.32,
1429309256.43,1.00,80.09,723.70,80.09,
1429309256.47,1.00,79.88,723.75,79.88,
1429309256.50,1.00,79.92,723.77,79.92,
1429309256.53,1.00,79.77,723.80,79.77,
1429309256.56,1.00,79.94,723.83,79.94,
1429309256.60,1.00,80.04,723.87,80.04,
1429309256.63,1.00,80.26,723.90,80.26,
1429309256.66,1.00,80.10,723.93,80.10,
1429309256.69,1.00,79.95,723.96,79.95,
1429309256.72,1.00,80.11,724.00,80.11,
1429309256.76,1.00,80.10,724.03,80.10,
1429309256.80,1.00,80.26,724.07,80.26,
1429309256.82,1.00,80.53,724.09,80.53,
1429309256.86,1.00,80.73,724.13,80.73,
1429309256.89,1.00,80.87,724.17,80.87,
1429309256.92,1.00,81.04,724.20,81.04,
1429309256.95,1.00,81.14,724.23,81.14,
1429309256.99,1.00,81.45,724.26,81.45,
1429309257.02,1.00,81.38,724.29,81.38,
1429309257.06,1.00,81.32,724.33,81.32,
1429309257.09,1.00,81.41,724.37,81.41,
1429309257.12,1.00,81.72,724.39,81.72,
1429309257.15,1.00,81.40,724.42,81.40,
1429309257.19,0.88,81.03,724.47,81.03,
1429309257.22,0.87,82.00,724.49,82.00,
1429309257.25,1.00,81.53,724.53,81.53,
1429309257.29,1.00,81.28,724.56,81.28,
1429309257.33,1.00,81.43,724.61,81.43,
1429309257.36,1.00,81.29,724.63,81.29,
1429309257.38,1.00,81.57,724.65,81.57,
1429309257.41,1.00,81.22,724.69,81.22,
1429309257.45,1.00,81.28,724.72,81.28,
1429309257.48,1.00,81.56,724.76,81.56,
1429309257.52,1.00,81.56,724.79,81.56,
1429309257.55,1.00,81.62,724.82,81.62,
1429309257.59,1.00,81.46,724.86,81.46,
1429309257.62,1.00,81.18,724.89,81.18,
1429309257.66,1.00,81.27,724.93,81.27,
1429309257.69,1.00,81.32,724.96,81.32,
1429309257.71,1.00,81.16,724.99,81.16,
1429309257.76,1.00,81.01,725.03,81.01,
1429309257.78,1.00,80.93,725.06,80.93,
1429309257.81,1.00,80.87,725.09,80.87,
1429309257.85,1.00,81.19,725.12,81.19,
1429309257.88,1.00,81.45,725.15,81.45,
1429309257.92,1.00,81.65,725.19,81.65,
1429309257.94,1.00,81.95,725.22,81.95,
1429309257.98,1.00,82.34,725.25,82.34,
1429309258.01,1.00,82.68,725.28,82.68,
1429309258.05,1.00,83.01,725.33,83.01,
1429309258.09,1.00,83.62,725.36,83.62,
1429309258.11,1.00,84.06,725.39,84.06,
1429309258.15,1.00,84.27,725.42,84.27,
1429309258.18,1.00,84.35,725.45,84.35,
1429309258.22,1.00,84.13,725.49,84.13,
1429309258.24,1.00,83.99,725.52,83.99,
1429309258.27,1.00,83.87,725.54,83.87,
1429309258.30,1.00,83.39,725.58,83.39,
1429309258.34,1.00,83.09,725.61,83.09,
1429309258.37,1.00,82.71,725.64,82.71,
1429309258.41,1.00,82.53,725.68,82.53,
1429309258.44,1.00,82.32,725.72,82.32,
1429309258.49,1.00,82.31,725.76,82.31,
1429309258.52,1.00,82.54,725.79,82.54,
1429309258.54,1.00,82.82,725.82,82.82,
1429309258.57,1.00,83.12,725.84,83.12,
1429309258.61,1.00,83.34,725.89,83.34,
1429309258.65,1.00,83.61,725.92,83.61,
1429309258.67,1.00,83.77,725.94,83.77,
1429309258.71,1.00,83.61,725.98,83.61,
1429309258.74,1.00,83.59,726.01,83.59,
1429309258.78,1.00,83.67,726.06,83.67,
1429309258.81,1.00,83.52,726.08,83.52,
1429309258.87,1.00,83.65,726.14,83.65,
1429309258.90,1.00,83.22,726.18,83.22,
1429309258.94,1.00,82.99,726.22,82.99,
1429309258.97,1.00,82.81,726.25,82.81,
1429309259.00,1.00,82.52,726.28,82.52,
1429309259.04,1.00,82.31,726.31,82.31,
1429309259.07,1.00,82.02,726.34,82.02,
1429309259.10,1.00,81.67,726.37,81.67,
1429309259.13,1.00,81.61,726.41,81.61,
1429309259.17,1.00,81.46,726.44,81.46,
1429309259.20,1.00,81.50,726.47,81.50,
1429309259.24,1.00,81.47,726.51,81.47,
1429309259.27,1.00,81.29,726.54,81.29,
1429309259.29,1.00,81.40,726.57,81.40,
1429309259.34,1.00,81.74,726.61,81.74,
1429309259.37,1.00,81.59,726.64,81.59,
1429309259.40,1.00,81.76,726.67,81.76,
1429309259.43,1.00,81.78,726.71,81.78,
1429309259.47,1.00,82.03,726.74,82.03,
1429309259.50,1.00,82.13,726.77,82.13,
1429309259.54,1.00,82.28,726.81,82.28,
1429309259.56,1.00,82.28,726.84,82.28,
1429309259.59,1.00,82.30,726.87,82.30,
1429309259.63,1.00,82.53,726.90,82.53,
1429309259.66,1.00,82.90,726.93,82.90,
1429309259.70,1.00,82.87,726.97,82.87,
1429309259.73,1.00,82.79,727.00,82.79,
1429309259.76,1.00,82.92,727.03,82.92,
1429309259.80,1.00,82.96,727.07,82.96,
1429309259.83,1.00,83.07,727.10,83.07,
1429309259.85,1.00,83.37,727.13,83.37,
1429309259.89,1.00,83.33,727.16,83.33,
1429309259.92,1.00,83.23,727.19,83.23,
1429309259.96,1.00,83.40,727.24,83.40,
1429309259.99,0.96,83.58,727.27,83.58,
1429309260.03,1.00,82.95,727.30,82.95,
1429309260.06,0.86,84.04,727.33,84.04,
1429309260.09,1.00,83.47,727.36,83.47,
1429309260.12,1.00,83.31,727.39,83.31,
1429309260.16,1.00,83.44,727.43,83.44,
1429309260.19,1.00,83.40,727.46,83.40,
1429309260.22,1.00,83.44,727.49,83.44,
1429309260.26,1.00,83.57,727.53,83.57,
1429309260.29,1.00,83.62,727.57,83.62,
1429309260.32,1.00,83.93,727.60,83.93,
1429309260.36,1.00,84.01,727.63,84.01,
1429309260.39,1.00,83.99,727.66,83.99,
1429309260.42,1.00,83.87,727.69,83.87,
1429309260.45,1.00,83.38,727.72,83.38,
1429309260.49,1.00,82.79,727.76,82.79,
1429309260.52,1.00,82.32,727.79,82.32,
1429309260.56,1.00,81.93,727.83,81.93,
1429309260.59,0.75,83.72,727.87,83.72,
1429309260.62,0.00,0.00,727.89,,
1429309260.66,0.91,80.17,727.93,80.17,
1429309260.69,1.00,80.36,727.97,80.36,
1429309260.72,0.93,80.59,727.99,80.59,
1429309260.75,1.00,80.71,728.03,80.71,
1429309260.78,1.00,80.91,728.06,80.91,
1429309260.82,1.00,80.97,728.09,80.97,
1429309260.86,1.00,81.18,728.13,81.18,
1429309260.88,1.00,81.67,728.16,81.67,
1429309260.91,1.00,81.75,728.18,81.75,
1429309260.95,1.00,81.86,728.22,81.86,
1429309260.99,1.00,81.63,728.26,81.63,
1429309261.01,1.00,81.03,728.29,81.03,
1429309261.05,1.00,80.35,728.32,80.35,
1429309261.08,1.00,79.80,728.36,79.80,
1429309261.12,1.00,78.88,728.39,78.88,
1429309261.16,1.00,78.38,728.43,78.38,
1429309261.18,1.00,77.74,728.45,77.74,
1429309261.21,1.00,77.57,728.48,77.57,
1429309261.24,1.00,77.21,728.52,77.21,
1429309261.28,1.00,77.28,728.55,77.28,
1429309261.31,1.00,77.08,728.58,77.08,
1429309261.35,1.00,77.22,728.62,77.22,
1429309261.38,1.00,77.10,728.65,77.10,
1429309261.42,1.00,77.19,728.69,77.19,
1429309261.45,1.00,77.37,728.72,77.37,
1429309261.48,1.00,77.45,728.75,77.45,
1429309261.51,1.00,77.28,728.78,77.28,
1429309261.55,1.00,77.65,728.82,77.65,
1429309261.58,1.00,77.69,728.85,77.69,
1429309261.61,1.00,77.79,728.89,77.79,
1429309261.64,1.00,78.25,728.92,78.25,
1429309261.67,1.00,78.55,728.94,78.55,
1429309261.70,1.00,78.58,728.97,78.58,
1429309261.74,1.00,78.54,729.01,78.54,
1429309261.77,1.00,78.33,729.04,78.33,
1429309261.81,1.00,78.70,729.09,78.70,
1429309261.84,1.00,78.67,729.11,78.67,
1429309261.87,1.00,78.84,729.14,78.84,
1429309261.90,1.00,78.60,729.18,78.60,
1429309261.94,1.00,78.88,729.21,78.88,
1429309261.97,1.00,78.90,729.25,78.90,
1429309262.01,1.00,79.10,729.28,79.10,
1429309262.04,1.00,79.14,729.31,79.14,
1429309262.07,1.00,79.46,729.34,79.46,
1429309262.11,1.00,79.62,729.38,79.62,
1429309262.16,1.00,79.38,729.44,79.38,
1429309262.21,1.00,79.14,729.48,79.14,
1429309262.24,1.00,79.23,729.51,79.23,
1429309262.27,1.00,78.88,729.55,78.88,
1429309262.30,1.00,78.74,729.58,78.74,
1429309262.33,1.00,78.67,729.61,78.67,
1429309262.37,1.00,78.56,729.64,78.56,
1429309262.40,1.00,78.49,729.67,78.49,
1429309262.44,1.00,78.90,729.71,78.90,
1429309262.47,1.00,78.99,729.74,78.99,
1429309262.50,1.00,79.27,729.77,79.27,
1429309262.53,1.00,79.50,729.81,79.50,
1429309262.57,1.00,79.97,729.84,79.97,
1429309262.60,1.00,80.28,729.87,80.28,
1429309262.63,1.00,80.60,729.91,80.60,
1429309262.67,1.00,81.09,729.94,81.09,
1429309262.70,1.00,81.23,729.98,81.23,
1429309262.73,1.00,81.56,730.00,81.56,
1429309262.76,1.00,81.88,730.03,81.88,
1429309262.79,1.00,82.05,730.07,82.05,
1429309262.84,1.00,82.35,730.11,82.35,
1429309262.87,1.00,82.45,730.14,82.45,
1429309262.90,1.00,82.39,730.17,82.39,
1429309262.93,1.00,82.47,730.21,82.47,
1429309262.97,1.00,82.53,730.24,82.53,
1429309263.00,1.00,82.44,730.27,82.44,
1429309263.04,1.00,82.63,730.31,82.63,
1429309263.06,1.00,82.55,730.33,82.55,
1429309263.09,1.00,82.61,730.36,82.61,
1429309263.12,1.00,82.87,730.40,82.87,
1429309263.16,1.00,83.01,730.43,83.01,
1429309263.19,1.00,82.89,730.46,82.89,
1429309263.23,1.00,83.11,730.50,83.11,
1429309263.26,1.00,82.99,730.53,82.99,
1429309263.30,1.00,82.88,730.57,82.88,
1429309263.33,1.00,83.17,730.60,83.17,
1429309263.36,1.00,83.14,730.64,83.14,
1429309263.39,1.00,83.14,730.66,83.14,
1429309263.43,1.00,83.29,730.70,83.29,
1429309263.46,1.00,83.30,730.73,83.30,
1429309263.49,1.00,83.43,730.76,83.43,
1429309263.52,1.00,83.67,730.80,83.67,
1429309263.56,1.00,83.66,730.83,83.66,
1429309263.59,1.00,83.84,730.86,83.84,
1429309263.62,1.00,84.06,730.90,84.06,
1429309263.66,1.00,84.33,730.93,84.33,
1429309263.68,1.00,84.12,730.95,84.12,
1429309263.72,1.00,84.37,731.00,84.37,
1429309263.76,1.00,84.50,731.03,84.50,
1429309263.78,1.00,84.35,731.05,84.35,
1429309263.81,1.00,84.57,731.09,84.57,
1429309263.85,1.00,84.46,731.12,84.46,
1429309263.88,1.00,84.60,731.16,84.60,
1429309263.92,1.00,84.41,731.19,84.41,
1429309263.96,1.00,84.14,731.23,84.14,
1429309263.99,1.00,84.23,731.26,84.23,
1429309264.03,1.00,84.42,731.30,84.42,
1429309264.06,1.00,84.72,731.34,84.72,
1429309264.09,1.00,84.98,731.36,84.98,
1429309264.11,1.00,85.20,731.39,85.20,
1429309264.15,1.00,85.03,731.42,85.03,
1429309264.18,1.00,85.17,731.46,85.17,
1429309264.21,1.00,85.29,731.49,85.29,
1429309264.25,1.00,85.09,731.52,85.09,
1429309264.28,1.00,84.78,731.56,84.78,
1429309264.32,1.00,84.87,731.59,84.87,
1429309264.35,1.00,84.75,731.63,84.75,
1429309264.39,1.00,84.74,731.66,84.74,
1429309264.41,1.00,84.88,731.68,84.88,
1429309264.44,1.00,85.15,731.72,85.15,
1429309264.48,1.00,85.16,731.75,85.16,
1429309264.51,1.00,85.27,731.78,85.27,
1429309264.55,1.00,85.23,731.82,85.23,
1429309264.58,1.00,85.45,731.85,85.45,
1429309264.61,1.00,85.54,731.89,85.54,
1429309264.65,1.00,85.55,731.92,85.55,
1429309264.68,1.00,85.67,731.95,85.67,
1429309264.71,1.00,85.51,731.98,85.51,
1429309264.74,1.00,85.45,732.01,85.45,
1429309264.77,1.00,85.12,732.04,85.12,
1429309264.80,1.00,85.32,732.08,85.32,
1429309264.84,1.00,85.14,732.11,85.14,
1429309264.88,1.00,85.07,732.16,85.07,
1429309264.91,1.00,84.91,732.18,84.91,
1429309264.94,1.00,84.75,732.22,84.75,
1429309264.98,1.00,84.57,732.25,84.57,
1429309265.01,1.00,84.49,732.28,84.49,
1429309265.05,1.00,84.55,732.32,84.55,
1429309265.08,1.00,84.44,732.35,84.44,
1429309265.10,1.00,84.33,732.38,84.33,
1429309265.14,1.00,84.23,732.41,84.23,
1429309265.17,1.00,84.38,732.45,84.38,
1429309265.20,1.00,84.34,732.47,84.34,
1429309265.24,1.00,84.75,732.51,84.75,
1429309265.27,1.00,84.70,732.54,84.70,
1429309265.30,1.00,84.86,732.58,84.86,
1429309265.34,1.00,85.15,732.62,85.15,
1429309265.38,1.00,85.30,732.65,85.30,
1429309265.40,1.00,85.44,732.67,85.44,
1429309265.46,1.00,85.66,732.74,85.66,
1429309265.50,1.00,85.84,732.77,85.84,
1429309265.53,1.00,86.10,732.80,86.10,
1429309265.56,1.00,86.15,732.84,86.15,
1429309265.60,1.00,86.17,732.87,86.17,
1429309265.63,1.00,86.11,732.91,86.11,
1429309265.68,1.00,86.01,732.95,86.01,
1429309265.70,1.00,86.09,732.97,86.09,
1429309265.73,1.00,86.06,733.01,86.06,
1429309265.78,1.00,85.92,733.05,85.92,
1429309265.80,1.00,86.01,733.08,86.01,
1429309265.83,1.00,85.99,733.11,85.99,
1429309265.87,1.00,86.04,733.14,86.04,
1429309265.91,1.00,85.98,733.18,85.98,
1429309265.95,1.00,85.82,733.22,85.82,
1429309265.98,1.00,85.34,733.25,85.34,
1429309266.00,1.00,85.39,733.27,85.39,
1429309266.04,0.89,85.18,733.31,85.18,
1429309266.07,1.00,85.40,733.35,85.40,
1429309266.10,1.00,85.38,733.37,85.38,
1429309266.13,1.00,85.53,733.40,85.53,
1429309266.16,1.00,85.53,733.43,85.53,
1429309266.20,1.00,85.74,733.47,85.74,
1429309266.23,1.00,86.12,733.51,86.12,
1429309266.26,1.00,86.32,733.54,86.32,
1429309266.29,1.00,86.02,733.56,86.02,
1429309266.32,1.00,86.16,733.59,86.16,
1429309266.36,1.00,86.07,733.64,86.07,
1429309266.39,1.00,85.68,733.67,85.68,
1429309266.42,1.00,85.60,733.70,85.60,
1429309266.46,1.00,85.39,733.74,85.39,
1429309266.50,1.00,84.69,733.78,84.69,
1429309266.54,1.00,84.30,733.81,84.30,
1429309266.56,1.00,84.16,733.83,84.16,
1429309266.60,1.00,83.89,733.87,83.89,
1429309266.63,1.00,83.68,733.90,83.68,
1429309266.66,1.00,83.54,733.94,83.54,
1429309266.69,1.00,83.63,733.97,83.63,
1429309266.72,1.00,83.62,734.00,83.62,
1429309266.77,1.00,83.71,734.04,83.71,
1429309266.80,1.00,84.02,734.08,84.02,
1429309266.83,1.00,84.15,734.10,84.15,
1429309266.85,1.00,84.27,734.13,84.27,
1429309266.88,1.00,84.41,734.16,84.41,
1429309266.93,1.00,84.72,734.20,84.72,
1429309266.96,1.00,84.97,734.23,84.97,
1429309266.99,1.00,85.26,734.26,85.26,
1429309267.02,1.00,85.48,734.29,85.48,
1429309267.05,1.00,85.49,734.33,85.49,
1429309267.09,1.00,85.63,734.37,85.63,
1429309267.12,1.00,85.60,734.40,85.60,
1429309267.15,1.00,85.55,734.42,85.55,
1429309267.19,1.00,85.46,734.46,85.46,
1429309267.23,1.00,85.23,734.50,85.23,
1429309267.25,1.00,85.18,734.52,85.18,
1429309267.28,1.00,84.93,734.55,84.93,
1429309267.32,1.00,84.98,734.59,84.98,
1429309267.36,1.00,84.73,734.64,84.73,
1429309267.40,1.00,84.84,734.67,84.84,
1429309267.43,1.00,84.62,734.70,84.62,
1429309267.45,1.00,84.77,734.73,84.77,
1429309267.49,1.00,84.57,734.76,84.57,
1429309267.52,1.00,84.51,734.80,84.51,
1429309267.55,1.00,84.54,734.82,84.54,
1429309267.58,1.00,84.63,734.85,84.63,
1429309267.61,1.00,84.32,734.89,84.32,
1429309267.65,1.00,84.23,734.93,84.23,
1429309267.69,1.00,83.85,734.96,83.85,
1429309267.72,1.00,83.29,734.99,83.29,
1429309267.75,1.00,83.01,735.02,83.01,
1429309267.79,1.00,82.55,735.06,82.55,
1429309267.81,1.00,82.13,735.09,82.13,
1429309267.84,1.00,81.37,735.11,81.37,
1429309267.88,1.00,81.29,735.15,81.29,
1429309267.91,1.00,81.05,735.18,81.05,
1429309267.95,1.00,81.08,735.22,81.08,
1429309267.98,1.00,81.00,735.26,81.00,
1429309268.01,1.00,80.84,735.29,80.84,
1429309268.04,1.00,80.64,735.31,80.64,
1429309268.07,1.00,80.45,735.35,80.45,
1429309268.11,1.00,80.22,735.38,80.22,
1429309268.14,1.00,79.71,735.41,79.71,
1429309268.17,1.00,79.28,735.45,79.28,
1429309268.21,1.00,78.86,735.48,78.86,
1429309268.25,1.00,78.80,735.52,78.80,
1429309268.28,1.00,78.21,735.55,78.21,
1429309268.30,1.00,78.20,735.58,78.20,
1429309268.33,1.00,78.14,735.61,78.14,
1429309268.38,1.00,78.56,735.65,78.56,
1429309268.41,1.00,78.86,735.68,78.86,
1429309268.44,1.00,78.66,735.71,78.66,
1429309268.48,1.00,79.05,735.75,79.05,
1429309268.52,1.00,79.61,735.79,79.61,
1429309268.56,1.00,80.26,735.83,80.26,
1429309268.58,1.00,81.06,735.86,81.06,
1429309268.61,1.00,81.53,735.88,81.53,
1429309268.64,1.00,81.93,735.91,81.93,
1429309268.68,1.00,82.49,735.95,82.49,
1429309268.70,1.00,83.09,735.98,83.09,
1429309268.73,1.00,83.41,736.01,83.41,
1429309268.80,1.00,83.49,736.07,83.49,
1429309268.84,1.00,83.24,736.11,83.24,
1429309268.87,1.00,82.92,736.15,82.92,
1429309268.90,1.00,82.46,736.18,82.46,
1429309268.94,1.00,81.85,736.21,81.85,
1429309268.97,1.00,81.39,736.24,81.39,
1429309269.00,1.00,81.00,736.27,81.00,
1429309269.03,1.00,80.74,736.30,80.74,
1429309269.07,1.00,80.52,736.34,80.52,
1429309269.10,1.00,80.33,736.37,80.33,
1429309269.13,1.00,80.62,736.41,80.62,
1429309269.17,1.00,80.63,736.44,80.63,
1429309269.20,1.00,80.38,736.47,80.38,
1429309269.24,1.00,80.20,736.51,80.20,
1429309269.27,1.00,79.99,736.55,79.99,
1429309269.30,1.00,79.90,736.57,79.90,
1429309269.33,1.00,79.86,736.60,79.86,
1429309269.37,1.00,79.70,736.64,79.70,
1429309269.40,1.00,80.14,736.67,80.14,
1429309269.43,1.00,80.09,736.70,80.09,
1429309269.46,1.00,79.92,736.73,79.92,
1429309269.49,1.00,79.98,736.77,79.98,
1429309269.53,1.00,79.96,736.80,79.96,
1429309269.57,1.00,80.28,736.84,80.28,
1429309269.60,1.00,80.18,736.87,80.18,
1429309269.63,1.00,80.51,736.91,80.51,
1429309269.67,1.00,80.58,736.94,80.58,
1429309269.70,1.00,80.88,736.97,80.88,
1429309269.73,1.00,80.97,737.00,80.97,
1429309269.76,1.00,80.96,737.04,80.96,
1429309269.79,1.00,81.12,737.06,81.12,
1429309269.83,1.00,81.06,737.10,81.06,
1429309269.87,1.00,81.10,737.14,81.10,
1429309269.90,1.00,80.96,737.17,80.96,
1429309269.93,1.00,80.67,737.20,80.67,
1429309269.96,1.00,80.56,737.24,80.56,
1429309269.99,1.00,80.43,737.26,80.43,
1429309270.02,1.00,80.06,737.29,80.06,
1429309270.05,0.98,79.53,737.33,79.53,
1429309270.09,1.00,79.07,737.37,79.07,
1429309270.12,1.00,78.84,737.40,78.84,
1429309270.16,1.00,78.42,737.43,78.42,
1429309270.19,1.00,78.04,737.46,78.04,
1429309270.22,1.00,77.94,737.50,77.94,
1429309270.26,1.00,77.64,737.54,77.64,
1429309270.29,1.00,77.80,737.56,77.80,
1429309270.32,1.00,77.51,737.60,77.51,
1429309270.36,1.00,77.37,737.63,77.37,
1429309270.39,1.00,77.04,737.66,77.04,
1429309270.42,1.00,76.86,737.69,76.86,
1429309270.45,1.00,76.46,737.72,76.46,
1429309270.48,1.00,76.23,737.76,76.23,
1429309270.52,1.00,75.90,737.80,75.90,
1429309270.56,1.00,76.03,737.83,76.03,
1429309270.58,1.00,76.27,737.86,76.27,
1429309270.61,1.00,76.09,737.89,76.09,
1429309270.65,1.00,75.99,737.92,75.99,
1429309270.69,1.00,76.05,737.96,76.05,
1429309270.72,1.00,76.30,737.99,76.30,
1429309270.75,1.00,76.51,738.03,76.51,
1429309270.78,1.00,77.04,738.06,77.04,
1429309270.83,1.00,77.22,738.10,77.22,
1429309270.86,1.00,77.34,738.13,77.34,
1429309270.88,1.00,77.78,738.15,77.78,
1429309270.91,1.00,78.09,738.18,78.09,
1429309270.95,1.00,78.30,738.22,78.30,
1429309270.98,1.00,78.33,738.25,78.33,
1429309271.02,1.00,78.38,738.29,78.38,
1429309271.04,1.00,78.49,738.32,78.49,
1429309271.08,1.00,78.09,738.35,78.09,
1429309271.12,1.00,77.85,738.39,77.85,
1429309271.15,1.00,77.71,738.42,77.71,
1429309271.18,1.00,77.72,738.45,77.72,
1429309271.21,1.00,76.97,738.49,76.97,
1429309271.25,1.00,76.99,738.52,76.99,
1429309271.29,1.00,77.44,738.56,77.44,
1429309271.31,0.89,77.57,738.58,77.57,
1429309271.34,1.00,77.59,738.62,77.59,
1429309271.38,1.00,77.51,738.66,77.51,
1429309271.41,1.00,77.67,738.69,77.67,
1429309271.44,1.00,77.48,738.72,77.48,
1429309271.48,1.00,77.72,738.75,77.72,
1429309271.51,1.00,77.80,738.78,77.80,
1429309271.55,1.00,78.06,738.82,78.06,
1429309271.57,1.00,77.88,738.84,77.88,
1429309271.60,1.00,77.73,738.87,77.73,
1429309271.64,1.00,77.49,738.91,77.49,
1429309271.67,1.00,76.81,738.95,76.81,
1429309271.71,1.00,76.13,738.98,76.13,
1429309271.74,1.00,75.65,739.01,75.65,
1429309271.78,1.00,75.34,739.05,75.34,
1429309271.81,1.00,74.85,739.08,74.85,
1429309271.85,1.00,74.90,739.12,74.90,
1429309271.87,1.00,74.59,739.14,74.59,
1429309271.90,1.00,74.67,739.18,74.67,
1429309271.94,1.00,74.52,739.21,74.52,
1429309271.97,1.00,74.60,739.25,74.60,
1429309272.01,1.00,74.67,739.28,74.67,
1429309272.04,1.00,74.83,739.31,74.83,
1429309272.10,1.00,75.17,739.37,75.17,
1429309272.13,1.00,75.58,739.40,75.58,
1429309272.16,1.00,75.52,739.44,75.52,
1429309272.20,1.00,75.83,739.47,75.83,
1429309272.24,1.00,76.07,739.51,76.07,
1429309272.27,1.00,76.10,739.54,76.10,
1429309272.30,1.00,76.88,739.58,76.88,
1429309272.33,1.00,77.20,739.61,77.20,
1429309272.37,1.00,77.74,739.64,77.74,
1429309272.40,1.00,78.03,739.67,78.03,
1429309272.43,1.00,78.35,739.70,78.35,
1429309272.46,1.00,78.62,739.73,78.62,
1429309272.50,1.00,79.00,739.78,79.00,
1429309272.54,1.00,79.60,739.81,79.60,
1429309272.57,1.00,80.04,739.84,80.04,
1429309272.60,1.00,80.55,739.87,80.55,
1429309272.62,1.00,80.82,739.90,80.82,
1429309272.66,1.00,81.16,739.94,81.16,
1429309272.70,1.00,81.19,739.98,81.19,
1429309272.73,1.00,81.35,740.00,81.35,
1429309272.76,1.00,81.46,740.03,81.46,
1429309272.80,1.00,81.46,740.07,81.46,
1429309272.83,1.00,81.44,740.11,81.44,
1429309272.87,1.00,81.66,740.14,81.66,
1429309272.90,1.00,81.67,740.17,81.67,
1429309272.92,1.00,81.94,740.20,81.94,
1429309272.97,1.00,81.75,740.24,81.75,
1429309272.99,1.00,82.23,740.27,82.23,
1429309273.03,1.00,82.64,740.30,82.64,
1429309273.06,1.00,83.09,740.34,83.09,
1429309273.10,1.00,83.21,740.37,83.21,
1429309273.13,1.00,83.67,740.40,83.67,
1429309273.16,1.00,83.89,740.43,83.89,
1429309273.20,1.00,84.23,740.47,84.23,
1429309273.22,1.00,84.26,740.50,84.26,
1429309273.26,1.00,84.48,740.54,84.48,
1429309273.29,1.00,84.68,740.56,84.68,
1429309273.32,1.00,84.81,740.59,84.81,
1429309273.35,1.00,84.85,740.63,84.85,
1429309273.39,1.00,85.26,740.66,85.26,
1429309273.43,1.00,84.80,740.70,84.80,
1429309273.46,1.00,84.95,740.73,84.95,
1429309273.49,1.00,84.91,740.76,84.91,
1429309273.53,1.00,85.02,740.80,85.02,
1429309273.56,1.00,85.01,740.83,85.01,
1429309273.60,1.00,85.15,740.87,85.15,
1429309273.62,1.00,85.19,740.89,85.19,
1429309273.65,1.00,85.48,740.92,85.48,
1429309273.68,1.00,85.57,740.95,85.57,
1429309273.72,1.00,85.48,741.00,85.48,
1429309273.75,1.00,84.99,741.02,84.99,
1429309273.78,1.00,84.99,741.06,84.99,
1429309273.82,1.00,84.69,741.09,84.69,
1429309273.85,1.00,84.37,741.13,84.37,
1429309273.89,1.00,83.99,741.17,83.99,
1429309273.91,1.00,83.99,741.19,83.99,
1429309273.95,1.00,83.64,741.22,83.64,
1429309273.99,1.00,83.55,741.26,83.55,
1429309274.02,1.00,83.40,741.30,83.40,
1429309274.04,1.00,83.54,741.32,83.54,
1429309274.08,1.00,83.50,741.35,83.50,
1429309274.12,0.90,83.99,741.39,83.99,
1429309274.16,1.00,84.09,741.43,84.09,
1429309274.19,1.00,84.34,741.47,84.34,
1429309274.22,1.00,84.44,741.49,84.44,
1429309274.24,1.00,84.74,741.52,84.74,
1429309274.28,1.00,85.06,741.55,85.06,
1429309274.32,1.00,85.24,741.59,85.24,
1429309274.35,1.00,85.54,741.62,85.54,
1429309274.38,1.00,85.69,741.65,85.69,
1429309274.41,1.00,85.69,741.68,85.69,
1429309274.45,1.00,86.00,741.72,86.00,
1429309274.48,1.00,86.08,741.76,86.08,
1429309274.52,1.00,85.68,741.79,85.68,
1429309274.54,1.00,85.19,741.82,85.19,
1429309274.58,1.00,84.76,741.86,84.76,
1429309274.62,1.00,84.25,741.89,84.25,
1429309274.64,1.00,83.77,741.91,83.77,
1429309274.68,1.00,83.38,741.95,83.38,
1429309274.71,1.00,82.99,741.98,82.99,
1429309274.74,1.00,82.87,742.02,82.87,
1429309274.78,1.00,82.70,742.05,82.70,
1429309274.81,1.00,82.54,742.08,82.54,
1429309274.84,1.00,82.66,742.12,82.66,
1429309274.88,1.00,82.54,742.16,82.54,
1429309274.90,0.85,82.23,742.18,82.23,
1429309274.94,1.00,82.74,742.21,82.74,
1429309274.97,1.00,82.79,742.24,82.79,
1429309275.00,1.00,82.78,742.28,82.78,
1429309275.04,1.00,82.80,742.32,82.80,
1429309275.07,1.00,82.74,742.35,82.74,
1429309275.11,1.00,82.65,742.38,82.65,
1429309275.14,1.00,82.68,742.41,82.68,
1429309275.17,1.00,82.48,742.45,82.48,
1429309275.21,1.00,82.39,742.49,82.39,
1429309275.24,1.00,82.20,742.52,82.20,
1429309275.27,1.00,82.12,742.54,82.12,
1429309275.30,1.00,81.74,742.58,81.74,
1429309275.34,1.00,81.41,742.61,81.41,
1429309275.40,1.00,80.85,742.67,80.85,
1429309275.44,1.00,80.34,742.71,80.34,
1429309275.47,1.00,79.91,742.75,79.91,
1429309275.51,1.00,79.32,742.78,79.32,
1429309275.54,1.00,79.10,742.81,79.10,
1429309275.57,1.00,78.75,742.85,78.75,
1429309275.61,1.00,78.27,742.88,78.27,
